year,Value,country_code,indicator
2024,,LBR,FI.RES.TOTL.CD
2023,,LBR,FI.RES.TOTL.CD
2022,599660417.529906,LBR,FI.RES.TOTL.CD
2021,700828780.063079,LBR,FI.RES.TOTL.CD
2024,80591801678.1604,LBY,FI.RES.TOTL.CD
2023,92427294786.8624,LBY,FI.RES.TOTL.CD
2022,86683417844.2693,LBY,FI.RES.TOTL.CD
2021,82262074686.351,LBY,FI.RES.TOTL.CD
2024,406063791.484465,LCA,FI.RES.TOTL.CD
2023,424323643.897079,LCA,FI.RES.TOTL.CD
2022,389083414.445693,LCA,FI.RES.TOTL.CD
2021,433117473.472593,LCA,FI.RES.TOTL.CD
2024,6054549136.37437,LKA,FI.RES.TOTL.CD
2023,4405117005.00662,LKA,FI.RES.TOTL.CD
2022,1896231717.15846,LKA,FI.RES.TOTL.CD
2021,3136991506.34787,LKA,FI.RES.TOTL.CD
2024,,LSO,FI.RES.TOTL.CD
2023,854088923.807729,LSO,FI.RES.TOTL.CD
2022,771278260.396463,LSO,FI.RES.TOTL.CD
2021,798207194.327049,LSO,FI.RES.TOTL.CD
2024,6919547582.10623,LTU,FI.RES.TOTL.CD
2023,6168341355.74637,LTU,FI.RES.TOTL.CD
2022,5365254190.36888,LTU,FI.RES.TOTL.CD
2021,5579844284.24645,LTU,FI.RES.TOTL.CD
2024,2601640416.04244,LUX,FI.RES.TOTL.CD
2023,2977407185.9864,LUX,FI.RES.TOTL.CD
2022,2873502278.71074,LUX,FI.RES.TOTL.CD
2021,2920761393.10535,LUX,FI.RES.TOTL.CD
2024,4591076861.28181,LVA,FI.RES.TOTL.CD
2023,4956772380.01986,LVA,FI.RES.TOTL.CD
2022,4460033442.8517,LVA,FI.RES.TOTL.CD
2021,5491144972.57496,LVA,FI.RES.TOTL.CD
2024,29391736000.0,MAC,FI.RES.TOTL.CD
2023,27770639000.0,MAC,FI.RES.TOTL.CD
2022,25970915000.0,MAC,FI.RES.TOTL.CD
2021,26664872000.0,MAC,FI.RES.TOTL.CD
2024,35268648790.1703,MAR,FI.RES.TOTL.CD
2023,36327701787.7523,MAR,FI.RES.TOTL.CD
2022,32314245660.4383,MAR,FI.RES.TOTL.CD
2021,35648269520.1527,MAR,FI.RES.TOTL.CD
2024,5477297216.65188,MDA,FI.RES.TOTL.CD
2023,5453111013.53607,MDA,FI.RES.TOTL.CD
2022,4474190590.35256,MDA,FI.RES.TOTL.CD
2021,3901933744.98529,MDA,FI.RES.TOTL.CD
2024,2784591092.62259,MDG,FI.RES.TOTL.CD
2023,2631980575.49645,MDG,FI.RES.TOTL.CD
2022,2159914363.96649,MDG,FI.RES.TOTL.CD
2021,2334564597.58187,MDG,FI.RES.TOTL.CD
2024,673203408.793829,MDV,FI.RES.TOTL.CD
2023,590522550.56534,MDV,FI.RES.TOTL.CD
2022,832094352.898169,MDV,FI.RES.TOTL.CD
2021,805808189.424559,MDV,FI.RES.TOTL.CD
2024,221944176977.812,MEX,FI.RES.TOTL.CD
2023,214316827085.02,MEX,FI.RES.TOTL.CD
2022,201118689946.087,MEX,FI.RES.TOTL.CD
2021,207799490381.042,MEX,FI.RES.TOTL.CD
2024,,MHL,FI.RES.TOTL.CD
2023,,MHL,FI.RES.TOTL.CD
2022,,MHL,FI.RES.TOTL.CD
2021,,MHL,FI.RES.TOTL.CD
2024,4673715191.05135,MKD,FI.RES.TOTL.CD
2023,5014981540.03403,MKD,FI.RES.TOTL.CD
2022,4120124979.25763,MKD,FI.RES.TOTL.CD
2021,4129287737.28112,MKD,FI.RES.TOTL.CD
2024,,MLI,FI.RES.TOTL.CD
2023,,MLI,FI.RES.TOTL.CD
2022,,MLI,FI.RES.TOTL.CD
2021,,MLI,FI.RES.TOTL.CD
2024,1401984071.81291,MLT,FI.RES.TOTL.CD
2023,1222820471.48281,MLT,FI.RES.TOTL.CD
2022,1199148720.77094,MLT,FI.RES.TOTL.CD
2021,1149326794.25072,MLT,FI.RES.TOTL.CD
2024,,MMR,FI.RES.TOTL.CD
2023,9337819633.15963,MMR,FI.RES.TOTL.CD
2022,8181951380.6341,MMR,FI.RES.TOTL.CD
2021,9103432838.71698,MMR,FI.RES.TOTL.CD
2024,1741494536.63686,MNE,FI.RES.TOTL.CD
2023,1573580964.08645,MNE,FI.RES.TOTL.CD
2022,2040827973.50695,MNE,FI.RES.TOTL.CD
2021,1981678244.50269,MNE,FI.RES.TOTL.CD
2024,4891417144.52037,MNG,FI.RES.TOTL.CD
2023,4915514836.40429,MNG,FI.RES.TOTL.CD
2022,3398458522.32196,MNG,FI.RES.TOTL.CD
2021,4380126028.64883,MNG,FI.RES.TOTL.CD
2024,3512608803.67818,MOZ,FI.RES.TOTL.CD
2023,3637000551.83482,MOZ,FI.RES.TOTL.CD
2022,2938739967.66209,MOZ,FI.RES.TOTL.CD
2021,3780829521.56119,MOZ,FI.RES.TOTL.CD
2024,,MRT,FI.RES.TOTL.CD
2023,,MRT,FI.RES.TOTL.CD
2022,,MRT,FI.RES.TOTL.CD
2021,2038562789.40175,MRT,FI.RES.TOTL.CD
2024,7464581565.10038,MUS,FI.RES.TOTL.CD
2023,7247890260.49611,MUS,FI.RES.TOTL.CD
2022,7792807407.92421,MUS,FI.RES.TOTL.CD
2021,8562656039.81864,MUS,FI.RES.TOTL.CD
2024,,MWI,FI.RES.TOTL.CD
2023,,MWI,FI.RES.TOTL.CD
2022,,MWI,FI.RES.TOTL.CD
2021,,MWI,FI.RES.TOTL.CD
2024,112967830257.758,MYS,FI.RES.TOTL.CD
2023,113462632023.729,MYS,FI.RES.TOTL.CD
2022,114658812345.11,MYS,FI.RES.TOTL.CD
2021,116915867599.997,MYS,FI.RES.TOTL.CD
2024,3355524014.61227,NAM,FI.RES.TOTL.CD
2023,2956284637.81427,NAM,FI.RES.TOTL.CD
2022,2803462864.6202,NAM,FI.RES.TOTL.CD
2021,2763919782.17433,NAM,FI.RES.TOTL.CD
2024,,NER,FI.RES.TOTL.CD
2023,,NER,FI.RES.TOTL.CD
2022,,NER,FI.RES.TOTL.CD
2021,,NER,FI.RES.TOTL.CD
2024,38612493466.5986,NGA,FI.RES.TOTL.CD
2023,32034797236.9329,NGA,FI.RES.TOTL.CD
2022,35563949955.4969,NGA,FI.RES.TOTL.CD
2021,40476363167.0316,NGA,FI.RES.TOTL.CD
2024,6104867094.0143,NIC,FI.RES.TOTL.CD
2023,5446998877.80189,NIC,FI.RES.TOTL.CD
2022,4404430742.32312,NIC,FI.RES.TOTL.CD
2021,4046556203.71439,NIC,FI.RES.TOTL.CD
2024,27753363986.1887,NLD,FI.RES.TOTL.CD
2023,69829689143.2849,NLD,FI.RES.TOTL.CD
2022,63352655591.2206,NLD,FI.RES.TOTL.CD
2021,64469433091.37,NLD,FI.RES.TOTL.CD
2024,81241559661.5009,NOR,FI.RES.TOTL.CD
2023,80459096008.3425,NOR,FI.RES.TOTL.CD
2022,72077375478.9291,NOR,FI.RES.TOTL.CD
2021,84270941751.0846,NOR,FI.RES.TOTL.CD
2024,,NPL,FI.RES.TOTL.CD
2023,12456122668.8948,NPL,FI.RES.TOTL.CD
2022,9319150273.48101,NPL,FI.RES.TOTL.CD
2021,9638842483.90472,NPL,FI.RES.TOTL.CD
2024,22065156553.5373,NZL,FI.RES.TOTL.CD
2023,15487380827.5418,NZL,FI.RES.TOTL.CD
2022,14399554617.1628,NZL,FI.RES.TOTL.CD
2021,16113750239.6804,NZL,FI.RES.TOTL.CD
2024,,OMN,FI.RES.TOTL.CD
2023,17298247786.0752,OMN,FI.RES.TOTL.CD
2022,17496554658.8078,OMN,FI.RES.TOTL.CD
2021,19729709613.7596,OMN,FI.RES.TOTL.CD
2024,12977150809.7531,PAK,FI.RES.TOTL.CD
2023,13730353485.3454,PAK,FI.RES.TOTL.CD
2022,9926587077.28489,PAK,FI.RES.TOTL.CD
2021,22811522857.5295,PAK,FI.RES.TOTL.CD
2024,6855505288.43603,PAN,FI.RES.TOTL.CD
2023,6756683681.74504,PAN,FI.RES.TOTL.CD
2022,6876072133.54101,PAN,FI.RES.TOTL.CD
2021,8832242051.03447,PAN,FI.RES.TOTL.CD
2024,76337730572.0149,PER,FI.RES.TOTL.CD
2023,71394387239.6392,PER,FI.RES.TOTL.CD
2022,72328123071.4846,PER,FI.RES.TOTL.CD
2021,78589897922.7032,PER,FI.RES.TOTL.CD
2024,95250799159.3788,PHL,FI.RES.TOTL.CD
2023,103742233308.668,PHL,FI.RES.TOTL.CD
2022,96040188240.9305,PHL,FI.RES.TOTL.CD
2021,108754857244.204,PHL,FI.RES.TOTL.CD
2024,,PLW,FI.RES.TOTL.CD
2023,,PLW,FI.RES.TOTL.CD
2022,,PLW,FI.RES.TOTL.CD
2021,,PLW,FI.RES.TOTL.CD
2024,,PNG,FI.RES.TOTL.CD
2023,3901331641.41289,PNG,FI.RES.TOTL.CD
2022,3982557795.83284,PNG,FI.RES.TOTL.CD
2021,3240131311.16525,PNG,FI.RES.TOTL.CD
2024,185514883618.966,POL,FI.RES.TOTL.CD
2023,193783277723.378,POL,FI.RES.TOTL.CD
2022,166663927036.393,POL,FI.RES.TOTL.CD
2021,166030186476.158,POL,FI.RES.TOTL.CD
2024,,PRI,FI.RES.TOTL.CD
2023,,PRI,FI.RES.TOTL.CD
2022,,PRI,FI.RES.TOTL.CD
2021,,PRI,FI.RES.TOTL.CD
2024,10331816203.5072,PRT,FI.RES.TOTL.CD
2023,35243055047.801,PRT,FI.RES.TOTL.CD
2022,32231572058.7869,PRT,FI.RES.TOTL.CD
2021,32535115418.1482,PRT,FI.RES.TOTL.CD
2024,,PRY,FI.RES.TOTL.CD
2023,9885683629.59266,PRY,FI.RES.TOTL.CD
2022,9518826116.61083,PRY,FI.RES.TOTL.CD
2021,9661226172.74015,PRY,FI.RES.TOTL.CD
2024,1328000000.0,PSE,FI.RES.TOTL.CD
2023,1323200000.0,PSE,FI.RES.TOTL.CD
2022,896900000.0,PSE,FI.RES.TOTL.CD
2021,872540971.01,PSE,FI.RES.TOTL.CD
2024,44692252847.2612,QAT,FI.RES.TOTL.CD
2023,51538727785.639,QAT,FI.RES.TOTL.CD
2022,47389335669.7513,QAT,FI.RES.TOTL.CD
2021,42212542110.0839,QAT,FI.RES.TOTL.CD
2024,64698509621.2734,ROU,FI.RES.TOTL.CD
2023,72999646521.5027,ROU,FI.RES.TOTL.CD
2022,55810109299.0554,ROU,FI.RES.TOTL.CD
2021,51885588481.0885,ROU,FI.RES.TOTL.CD
2024,,RUS,FI.RES.TOTL.CD
2023,597217063819.197,RUS,FI.RES.TOTL.CD
2022,581709956946.206,RUS,FI.RES.TOTL.CD
2021,632241824796.464,RUS,FI.RES.TOTL.CD
2024,2406450701.62443,RWA,FI.RES.TOTL.CD
2023,1834050909.65197,RWA,FI.RES.TOTL.CD
2022,1725574898.68952,RWA,FI.RES.TOTL.CD
2021,1867263803.70416,RWA,FI.RES.TOTL.CD
2024,436769021307.929,SAU,FI.RES.TOTL.CD
2023,457948635287.488,SAU,FI.RES.TOTL.CD
2022,478231707665.7,SAU,FI.RES.TOTL.CD
2021,473889603512.936,SAU,FI.RES.TOTL.CD
2024,,SDN,FI.RES.TOTL.CD
2023,,SDN,FI.RES.TOTL.CD
2022,,SDN,FI.RES.TOTL.CD
2021,,SDN,FI.RES.TOTL.CD
2024,,SEN,FI.RES.TOTL.CD
2023,,SEN,FI.RES.TOTL.CD
2022,,SEN,FI.RES.TOTL.CD
2021,,SEN,FI.RES.TOTL.CD
2024,365494398350.791,SGP,FI.RES.TOTL.CD
2023,359834756845.917,SGP,FI.RES.TOTL.CD
2022,296628740109.38,SGP,FI.RES.TOTL.CD
2021,425097835210.8,SGP,FI.RES.TOTL.CD
2024,,SLB,FI.RES.TOTL.CD
2023,688220066.972769,SLB,FI.RES.TOTL.CD
2022,661603757.979699,SLB,FI.RES.TOTL.CD
2021,694515407.823578,SLB,FI.RES.TOTL.CD
2024,,SLE,FI.RES.TOTL.CD
2023,495698793.817761,SLE,FI.RES.TOTL.CD
2022,624496474.631725,SLE,FI.RES.TOTL.CD
2021,945907747.182478,SLE,FI.RES.TOTL.CD
2024,3589659290.22734,SLV,FI.RES.TOTL.CD
2023,3079168947.08155,SLV,FI.RES.TOTL.CD
2022,2694849266.61349,SLV,FI.RES.TOTL.CD
2021,3426052270.22409,SLV,FI.RES.TOTL.CD
2024,,SMR,FI.RES.TOTL.CD
2023,836088074.053394,SMR,FI.RES.TOTL.CD
2022,716066334.08873,SMR,FI.RES.TOTL.CD
2021,954382643.359993,SMR,FI.RES.TOTL.CD
2024,26445152929.2429,SRB,FI.RES.TOTL.CD
2023,27569406103.6015,SRB,FI.RES.TOTL.CD
2022,20679650165.5243,SRB,FI.RES.TOTL.CD
2021,18616661464.3849,SRB,FI.RES.TOTL.CD
2024,,STP,FI.RES.TOTL.CD
2023,46247347.8884686,STP,FI.RES.TOTL.CD
2022,64476467.0374442,STP,FI.RES.TOTL.CD
2021,75017386.4624661,STP,FI.RES.TOTL.CD
2024,1530494163.61207,SUR,FI.RES.TOTL.CD
2023,1346122670.63627,SUR,FI.RES.TOTL.CD
2022,1194597643.59574,SUR,FI.RES.TOTL.CD
2021,992256911.851906,SUR,FI.RES.TOTL.CD
2024,11793061858.1508,SVK,FI.RES.TOTL.CD
2023,11288019853.7365,SVK,FI.RES.TOTL.CD
2022,10280260081.4338,SVK,FI.RES.TOTL.CD
2021,9609533728.63927,SVK,FI.RES.TOTL.CD
2024,2566300984.62503,SVN,FI.RES.TOTL.CD
2023,2369992496.30557,SVN,FI.RES.TOTL.CD
2022,2267946375.45725,SVN,FI.RES.TOTL.CD
2021,2266987091.84422,SVN,FI.RES.TOTL.CD
2024,52023373806.7168,SWE,FI.RES.TOTL.CD
2023,60862760991.0537,SWE,FI.RES.TOTL.CD
2022,64288785008.4922,SWE,FI.RES.TOTL.CD
2021,62053165556.5423,SWE,FI.RES.TOTL.CD
2024,,SWZ,FI.RES.TOTL.CD
2023,479261051.167947,SWZ,FI.RES.TOTL.CD
2022,452351748.185594,SWZ,FI.RES.TOTL.CD
2021,572281510.898637,SWZ,FI.RES.TOTL.CD
2024,773677575.743445,SYC,FI.RES.TOTL.CD
2023,682793969.314271,SYC,FI.RES.TOTL.CD
2022,638960849.807493,SYC,FI.RES.TOTL.CD
2021,702584737.676732,SYC,FI.RES.TOTL.CD
2024,,SYR,FI.RES.TOTL.CD
2023,,SYR,FI.RES.TOTL.CD
2022,,SYR,FI.RES.TOTL.CD
2021,,SYR,FI.RES.TOTL.CD
2024,,TCD,FI.RES.TOTL.CD
2023,1049788251.30153,TCD,FI.RES.TOTL.CD
2022,1013220923.95659,TCD,FI.RES.TOTL.CD
2021,211590754.917343,TCD,FI.RES.TOTL.CD
2024,,TGO,FI.RES.TOTL.CD
2023,,TGO,FI.RES.TOTL.CD
2022,,TGO,FI.RES.TOTL.CD
2021,,TGO,FI.RES.TOTL.CD
2024,217261360075.014,THA,FI.RES.TOTL.CD
2023,224470464418.923,THA,FI.RES.TOTL.CD
2022,216500525687.125,THA,FI.RES.TOTL.CD
2021,246025242648.57,THA,FI.RES.TOTL.CD
2024,,TJK,FI.RES.TOTL.CD
2023,3303825209.68631,TJK,FI.RES.TOTL.CD
2022,3847356746.4018,TJK,FI.RES.TOTL.CD
2021,2498779540.05517,TJK,FI.RES.TOTL.CD
2024,,TKM,FI.RES.TOTL.CD
2023,,TKM,FI.RES.TOTL.CD
2022,,TKM,FI.RES.TOTL.CD
2021,,TKM,FI.RES.TOTL.CD
2024,,TLS,FI.RES.TOTL.CD
2023,781994896.673166,TLS,FI.RES.TOTL.CD
2022,830810029.645485,TLS,FI.RES.TOTL.CD
2021,934780578.64168,TLS,FI.RES.TOTL.CD
2024,,TON,FI.RES.TOTL.CD
2023,396530126.417996,TON,FI.RES.TOTL.CD
2022,375564012.935228,TON,FI.RES.TOTL.CD
2021,361811847.800967,TON,FI.RES.TOTL.CD
2024,5437606533.60312,TTO,FI.RES.TOTL.CD
2023,6255633381.74802,TTO,FI.RES.TOTL.CD
2022,6832392604.5144,TTO,FI.RES.TOTL.CD
2021,6879594621.96588,TTO,FI.RES.TOTL.CD
2024,8769595097.75793,TUN,FI.RES.TOTL.CD
2023,9239745488.47506,TUN,FI.RES.TOTL.CD
2022,8094326708.95378,TUN,FI.RES.TOTL.CD
2021,8845557076.37304,TUN,FI.RES.TOTL.CD
2024,90858657478.1688,TUR,FI.RES.TOTL.CD
2023,140868480001.696,TUR,FI.RES.TOTL.CD
2022,128735003395.893,TUR,FI.RES.TOTL.CD
2021,111184882382.134,TUR,FI.RES.TOTL.CD
2024,,TZA,FI.RES.TOTL.CD
2023,,TZA,FI.RES.TOTL.CD
2022,,TZA,FI.RES.TOTL.CD
2021,,TZA,FI.RES.TOTL.CD
2024,,UGA,FI.RES.TOTL.CD
2023,,UGA,FI.RES.TOTL.CD
2022,,UGA,FI.RES.TOTL.CD
2021,,UGA,FI.RES.TOTL.CD
2024,41484541772.8406,UKR,FI.RES.TOTL.CD
2023,40510106307.8863,UKR,FI.RES.TOTL.CD
2022,28505931892.0519,UKR,FI.RES.TOTL.CD
2021,30966674653.8888,UKR,FI.RES.TOTL.CD
2024,17369289709.5565,URY,FI.RES.TOTL.CD
2023,16256769466.6151,URY,FI.RES.TOTL.CD
2022,15126762057.5326,URY,FI.RES.TOTL.CD
2021,16962770286.5533,URY,FI.RES.TOTL.CD
2024,227759698198.716,USA,FI.RES.TOTL.CD
2023,773426187289.128,USA,FI.RES.TOTL.CD
2022,706644215998.894,USA,FI.RES.TOTL.CD
2021,716152260973.711,USA,FI.RES.TOTL.CD
2024,9144960133.33472,UZB,FI.RES.TOTL.CD
2023,34557511091.0994,UZB,FI.RES.TOTL.CD
2022,35773956817.6684,UZB,FI.RES.TOTL.CD
2021,35375443899.6491,UZB,FI.RES.TOTL.CD
2024,316823948.572001,VCT,FI.RES.TOTL.CD
2023,280564003.843077,VCT,FI.RES.TOTL.CD
2022,320193327.161331,VCT,FI.RES.TOTL.CD
2021,311902934.999223,VCT,FI.RES.TOTL.CD
2024,,VEN,FI.RES.TOTL.CD
2023,,VEN,FI.RES.TOTL.CD
2022,,VEN,FI.RES.TOTL.CD
2021,,VEN,FI.RES.TOTL.CD
2024,,VNM,FI.RES.TOTL.CD
2023,92237540812.2468,VNM,FI.RES.TOTL.CD
2022,86539530966.6451,VNM,FI.RES.TOTL.CD
2021,109371353442.833,VNM,FI.RES.TOTL.CD
2024,,VUT,FI.RES.TOTL.CD
2023,643768389.576285,VUT,FI.RES.TOTL.CD
2022,638537154.34393,VUT,FI.RES.TOTL.CD
2021,664751367.261715,VUT,FI.RES.TOTL.CD
2024,507740280.935857,WSM,FI.RES.TOTL.CD
2023,447089817.094158,WSM,FI.RES.TOTL.CD
2022,321163283.656377,WSM,FI.RES.TOTL.CD
2021,294681800.100088,WSM,FI.RES.TOTL.CD
2024,,YEM,FI.RES.TOTL.CD
2023,,YEM,FI.RES.TOTL.CD
2022,1250826378.53556,YEM,FI.RES.TOTL.CD
2021,1687999721.249,YEM,FI.RES.TOTL.CD
2024,54912456859.2265,ZAF,FI.RES.TOTL.CD
2023,62491675820.3129,ZAF,FI.RES.TOTL.CD
2022,60553113006.2543,ZAF,FI.RES.TOTL.CD
2021,57597149617.2517,ZAF,FI.RES.TOTL.CD
2024,,ZMB,FI.RES.TOTL.CD
2023,3173177777.1366,ZMB,FI.RES.TOTL.CD
2022,2967565317.1942,ZMB,FI.RES.TOTL.CD
2021,2753875454.29119,ZMB,FI.RES.TOTL.CD
2024,261372934.72655,ZWE,FI.RES.TOTL.CD
2023,115529709.859095,ZWE,FI.RES.TOTL.CD
2022,598621573.627058,ZWE,FI.RES.TOTL.CD
2021,838780244.641997,ZWE,FI.RES.TOTL.CD
2024,,ABW,NV.AGR.TOTL.ZS
2023,,ABW,NV.AGR.TOTL.ZS
2022,,ABW,NV.AGR.TOTL.ZS
2021,,ABW,NV.AGR.TOTL.ZS
2024,,AFG,NV.AGR.TOTL.ZS
2023,34.5208917527827,AFG,NV.AGR.TOTL.ZS
2022,33.7014323213923,AFG,NV.AGR.TOTL.ZS
2021,33.5976188725451,AFG,NV.AGR.TOTL.ZS
2024,,AGO,NV.AGR.TOTL.ZS
2023,14.9021524183832,AGO,NV.AGR.TOTL.ZS
2022,13.7377884974543,AGO,NV.AGR.TOTL.ZS
2021,11.4863453766476,AGO,NV.AGR.TOTL.ZS
2024,,ALB,NV.AGR.TOTL.ZS
2023,16.2225675343538,ALB,NV.AGR.TOTL.ZS
2022,16.9844794042968,ALB,NV.AGR.TOTL.ZS
2021,17.7932042707089,ALB,NV.AGR.TOTL.ZS
2024,,ARE,NV.AGR.TOTL.ZS
2023,0.701206777662814,ARE,NV.AGR.TOTL.ZS
2022,0.703347021034237,ARE,NV.AGR.TOTL.ZS
2021,0.943418359308674,ARE,NV.AGR.TOTL.ZS
2024,,ARG,NV.AGR.TOTL.ZS
2023,5.92985376183283,ARG,NV.AGR.TOTL.ZS
2022,6.63829697473642,ARG,NV.AGR.TOTL.ZS
2021,7.29128249622041,ARG,NV.AGR.TOTL.ZS
2024,,ARM,NV.AGR.TOTL.ZS
2023,8.48155989918731,ARM,NV.AGR.TOTL.ZS
2022,10.1467039255683,ARM,NV.AGR.TOTL.ZS
2021,11.3435484176857,ARM,NV.AGR.TOTL.ZS
2024,,AUS,NV.AGR.TOTL.ZS
2023,2.57350206211225,AUS,NV.AGR.TOTL.ZS
2022,2.67322768587611,AUS,NV.AGR.TOTL.ZS
2021,2.30383992497922,AUS,NV.AGR.TOTL.ZS
2024,,AUT,NV.AGR.TOTL.ZS
2023,1.29697030335468,AUT,NV.AGR.TOTL.ZS
2022,1.37475103789849,AUT,NV.AGR.TOTL.ZS
2021,1.21593848387113,AUT,NV.AGR.TOTL.ZS
2024,,AZE,NV.AGR.TOTL.ZS
2023,5.5408904479881,AZE,NV.AGR.TOTL.ZS
2022,4.61220830811053,AZE,NV.AGR.TOTL.ZS
2021,5.72598365721349,AZE,NV.AGR.TOTL.ZS
2024,,BDI,NV.AGR.TOTL.ZS
2023,25.219392135359,BDI,NV.AGR.TOTL.ZS
2022,27.566714644381,BDI,NV.AGR.TOTL.ZS
2021,28.6602199997861,BDI,NV.AGR.TOTL.ZS
2024,,BEL,NV.AGR.TOTL.ZS
2023,0.769082939613356,BEL,NV.AGR.TOTL.ZS
2022,0.697213134884328,BEL,NV.AGR.TOTL.ZS
2021,0.65493044587679,BEL,NV.AGR.TOTL.ZS
2024,,BEN,NV.AGR.TOTL.ZS
2023,25.4020258817765,BEN,NV.AGR.TOTL.ZS
2022,26.8964460711789,BEN,NV.AGR.TOTL.ZS
2021,28.5289506098592,BEN,NV.AGR.TOTL.ZS
2024,,BFA,NV.AGR.TOTL.ZS
2023,16.3344550497717,BFA,NV.AGR.TOTL.ZS
2022,18.4967125792015,BFA,NV.AGR.TOTL.ZS
2021,17.2902157538449,BFA,NV.AGR.TOTL.ZS
2024,,BGD,NV.AGR.TOTL.ZS
2023,11.0036900209598,BGD,NV.AGR.TOTL.ZS
2022,11.2176010351595,BGD,NV.AGR.TOTL.ZS
2021,11.6328584271282,BGD,NV.AGR.TOTL.ZS
2024,,BGR,NV.AGR.TOTL.ZS
2023,2.51757865068013,BGR,NV.AGR.TOTL.ZS
2022,3.71123769024208,BGR,NV.AGR.TOTL.ZS
2021,4.32692115525078,BGR,NV.AGR.TOTL.ZS
2024,,BHR,NV.AGR.TOTL.ZS
2023,0.252106223987838,BHR,NV.AGR.TOTL.ZS
2022,0.244988699184074,BHR,NV.AGR.TOTL.ZS
2021,0.268626041292218,BHR,NV.AGR.TOTL.ZS
2024,,BHS,NV.AGR.TOTL.ZS
2023,0.448443003103532,BHS,NV.AGR.TOTL.ZS
2022,0.437715051307816,BHS,NV.AGR.TOTL.ZS
2021,0.481137137278013,BHS,NV.AGR.TOTL.ZS
2024,,BIH,NV.AGR.TOTL.ZS
2023,4.68049236089149,BIH,NV.AGR.TOTL.ZS
2022,4.82624839377878,BIH,NV.AGR.TOTL.ZS
2021,5.01931788098706,BIH,NV.AGR.TOTL.ZS
2024,,BLR,NV.AGR.TOTL.ZS
2023,7.25038327110143,BLR,NV.AGR.TOTL.ZS
2022,8.04181871674039,BLR,NV.AGR.TOTL.ZS
2021,6.70684479220258,BLR,NV.AGR.TOTL.ZS
2024,,BLZ,NV.AGR.TOTL.ZS
2023,8.1011461271337,BLZ,NV.AGR.TOTL.ZS
2022,7.74932377841009,BLZ,NV.AGR.TOTL.ZS
2021,7.92175332052633,BLZ,NV.AGR.TOTL.ZS
2024,,BOL,NV.AGR.TOTL.ZS
2023,13.4661293122981,BOL,NV.AGR.TOTL.ZS
2022,12.4687256566478,BOL,NV.AGR.TOTL.ZS
2021,12.9229233111747,BOL,NV.AGR.TOTL.ZS
2024,,BRA,NV.AGR.TOTL.ZS
2023,6.24138467625666,BRA,NV.AGR.TOTL.ZS
2022,5.76747490819457,BRA,NV.AGR.TOTL.ZS
2021,6.55876261159667,BRA,NV.AGR.TOTL.ZS
2024,,BRB,NV.AGR.TOTL.ZS
2023,1.85400902389638,BRB,NV.AGR.TOTL.ZS
2022,1.63501978128438,BRB,NV.AGR.TOTL.ZS
2021,2.29079441008778,BRB,NV.AGR.TOTL.ZS
2024,,BRN,NV.AGR.TOTL.ZS
2023,1.19494547242928,BRN,NV.AGR.TOTL.ZS
2022,1.09616029704876,BRN,NV.AGR.TOTL.ZS
2021,1.25628997432451,BRN,NV.AGR.TOTL.ZS
2024,,BTN,NV.AGR.TOTL.ZS
2023,,BTN,NV.AGR.TOTL.ZS
2022,14.6710119418684,BTN,NV.AGR.TOTL.ZS
2021,15.7947840212102,BTN,NV.AGR.TOTL.ZS
2024,,BWA,NV.AGR.TOTL.ZS
2023,1.58126132370886,BWA,NV.AGR.TOTL.ZS
2022,1.57972698993137,BWA,NV.AGR.TOTL.ZS
2021,1.78852001880452,BWA,NV.AGR.TOTL.ZS
2024,,CAF,NV.AGR.TOTL.ZS
2023,28.6110555239693,CAF,NV.AGR.TOTL.ZS
2022,36.2171100024119,CAF,NV.AGR.TOTL.ZS
2021,35.7553299980455,CAF,NV.AGR.TOTL.ZS
2024,,CAN,NV.AGR.TOTL.ZS
2023,,CAN,NV.AGR.TOTL.ZS
2022,,CAN,NV.AGR.TOTL.ZS
2021,,CAN,NV.AGR.TOTL.ZS
2024,,CHE,NV.AGR.TOTL.ZS
2023,0.62920241956629,CHE,NV.AGR.TOTL.ZS
2022,0.614574942644973,CHE,NV.AGR.TOTL.ZS
2021,0.625932432983477,CHE,NV.AGR.TOTL.ZS
2024,,CHL,NV.AGR.TOTL.ZS
2023,3.5202728754447,CHL,NV.AGR.TOTL.ZS
2022,3.46215605787724,CHL,NV.AGR.TOTL.ZS
2021,3.50375908647092,CHL,NV.AGR.TOTL.ZS
2024,,CHN,NV.AGR.TOTL.ZS
2023,7.12013561003674,CHN,NV.AGR.TOTL.ZS
2022,7.32176246533625,CHN,NV.AGR.TOTL.ZS
2021,7.24101746939763,CHN,NV.AGR.TOTL.ZS
2024,,CIV,NV.AGR.TOTL.ZS
2023,14.3558740989075,CIV,NV.AGR.TOTL.ZS
2022,15.7838523965067,CIV,NV.AGR.TOTL.ZS
2021,16.1805529630135,CIV,NV.AGR.TOTL.ZS
2024,,CMR,NV.AGR.TOTL.ZS
2023,17.2949410198251,CMR,NV.AGR.TOTL.ZS
2022,16.5461644132745,CMR,NV.AGR.TOTL.ZS
2021,16.9592035415957,CMR,NV.AGR.TOTL.ZS
2024,,COD,NV.AGR.TOTL.ZS
2023,17.3892986060686,COD,NV.AGR.TOTL.ZS
